carat,depth,table,x,y,z,Cluster
0.2,58.455875945100466,65.00709504970763,3.0,4.286357098401424,3.4222754384845464,0
0.2,63.2169661643476,56.62895435878135,7.096073732007392,3.0,2.0,0
1.7611739573087757,59.25410288029501,58.82953473098226,7.299765290187548,3.0,2.0,1
0.2,70.0,56.52345750621159,10.0,3.0,6.0,1
5.0,65.40558446910632,52.75966009589605,7.524956309616483,10.0,6.0,0
0.2,66.34721385938828,50.45238810145425,10.0,3.0,2.0,1
0.2,57.455478626481785,57.071132296848404,3.0,8.637477469775606,4.8260235016875885,0
5.0,67.68333427604082,70.0,3.0,10.0,2.570198004900858,0
5.0,70.0,60.35471629485519,3.0,3.0,6.0,2
3.5954707285147154,70.0,60.17719308263407,10.0,3.0,4.049077081610611,2
0.2,61.52834768529101,50.0,10.0,10.0,2.0,2
0.42205791377221163,62.61812603013914,70.0,3.0,10.0,6.0,0
0.2,63.09621828417235,54.49401204281165,10.0,10.0,6.0,0
0.2,63.801571049090214,68.224504938369,9.506887013748816,3.00474449337353,6.0,2
1.4293252691981033,58.12918424025726,53.39730304076921,5.876591189694962,3.0,2.0,0
0.2,61.6305629541122,60.64193980618121,3.0,10.0,2.4885969939360986,1
0.44379668128687105,55.0,63.33595008936259,10.0,4.894542028241071,4.652201521546485,2
0.2,55.0,53.63249541325646,6.0473787372016625,3.0,6.0,2
0.2,61.36215775318715,57.80428512002014,7.241962694917177,3.0,6.0,1
5.0,64.31823936694929,62.36026975583245,8.534572654271573,10.0,5.399081548937736,1
5.0,58.132028229001754,56.94352019454018,7.1025790631690455,6.687827849295556,6.0,1
5.0,60.338482801519994,59.18220167106857,10.0,10.0,2.0,2
0.2,67.00330281868919,59.51288955163938,3.0,4.538007557161155,6.0,0
5.0,63.10274152914261,50.0,5.083720965062645,6.855056044873358,6.0,2
0.2,68.23562456010322,61.51566020527206,7.6983877222440285,3.0,2.0,2
0.2,61.19010676046163,56.47011238567452,9.140567678661805,3.2190424060844194,2.0,1
1.79402957507219,55.41102467066123,58.083265476252265,6.255281382665018,3.0,6.0,1
0.2,58.66305826208239,58.52792333841123,3.0,3.0,5.196941116306014,1
0.2,55.0,70.0,7.016857289405152,10.0,2.0,2
5.0,55.0,53.29152652429443,3.0,6.528727961037868,2.0,1
5.0,67.87999363597562,70.0,5.878691848118643,9.323777080810945,2.0,1
3.0417387106884957,70.0,70.0,10.0,10.0,2.0,2
0.2,59.18359450669867,54.07304609840626,4.669067843640776,10.0,2.0,0
5.0,57.43736870252987,59.116411283739055,10.0,10.0,6.0,2
0.2,67.77820928035351,63.98053581746186,7.431808148289946,10.0,2.7088904832930623,1
5.0,70.0,65.41540226050863,7.7588393790530406,3.0,2.0,2
0.2,55.0,58.241235750364595,10.0,3.0,2.0,1
0.2,55.0,61.900328719361084,5.825737594363513,9.692534957694873,4.01852183096974,1
5.0,55.0,61.90141176031017,10.0,7.04168429287634,6.0,0
5.0,63.691758732776,55.404401981606824,7.980644828556118,3.0,6.0,1
3.3668986445488036,61.28758430150804,63.85809001111903,3.0,3.0,2.0,1
0.2,64.06024358345944,50.0,8.498577836168462,3.0,2.0,1
0.2,57.63401361531277,59.07210402638655,3.0,5.293416627021523,2.2005529774595467,1
0.2,60.53698476201455,57.408440821546826,3.0,10.0,2.0,1
0.2,57.131451088889605,57.59090726414869,6.2634486444263455,10.0,6.0,0
4.058101518237015,59.66603451835318,62.29831524867976,10.0,10.0,6.0,2
5.0,61.352023844656514,61.878228787549624,10.0,10.0,2.0,1
0.2,69.39465615294989,50.473754525553616,4.204096317564491,3.0,2.0,0
5.0,70.0,65.32653663474372,10.0,3.0,3.3598564290825514,2
4.951335787902428,55.0,64.61532154326522,7.7545388517991825,3.0,2.0,0
1.6978045541154554,68.29804739212322,51.38793722518382,10.0,3.1105750908000815,2.0,0
1.6664653401466643,56.153195779914924,50.0,3.0,3.0,6.0,0
5.0,58.26951418299422,61.761187938913565,10.0,3.0,4.574075251609248,2
0.2,60.3534263943226,60.87990834975727,4.918696103723387,3.0,2.0,2
0.2,66.46986306664314,54.126669398549076,6.11652068348759,6.4824703393759195,2.0,0
3.890287260587417,55.0,52.25956697084496,9.406449194208015,8.275421467625227,6.0,1
0.2,56.1459121976709,64.65552673937783,6.179871179229107,3.0,2.0,0
3.1093467237458268,70.0,54.92237190257186,7.767903110061708,10.0,2.0,2
4.947337958325367,55.61969193653495,57.72730755197907,7.487153868616357,10.0,2.0,2
0.2,70.0,53.30738266239832,3.0,5.933421134459818,2.0,2
0.6085106941030587,68.71135997619643,67.76161313837368,6.69764991305665,10.0,6.0,2
5.0,56.32923689044785,50.0,10.0,3.0,6.0,0
2.69835137697779,70.0,52.29196742376642,3.0,3.0,2.0,0
2.947600532668163,57.49283593099889,50.0,3.441976040512582,10.0,6.0,0
4.832218902133699,70.0,50.0,10.0,10.0,2.0,1
0.2,55.0,60.04730531756753,10.0,3.0,6.0,0
0.2,58.19933904226584,54.57228945187083,10.0,3.0,2.213966598659796,1
0.2,67.62655388283392,52.03991694730615,10.0,3.0,2.0,1
5.0,66.07844901012862,67.02424624554368,6.633621542836551,10.0,6.0,1
5.0,55.66405395134574,50.0,3.358019763689988,3.0,2.0,1
1.70838821702821,67.64991863205871,62.86369256886783,4.91220968093326,10.0,6.0,1
0.2,59.09409997781303,64.88339761381359,5.247985117881635,3.0,6.0,0
0.2,63.05531152084585,67.95823849152242,3.0,10.0,2.0,0
0.2,64.91382879264602,52.84533090282677,3.0,3.0,6.0,1
0.2,68.13959205290827,50.0,10.0,5.077399058360882,2.0,0
0.2,69.22042311045992,56.30765123121695,3.0,3.0,2.0,0
3.0898812293793902,70.0,51.89488033456288,3.0,3.0,2.0,2
5.0,57.38087986688323,52.81843483442601,6.271456126447099,3.0,4.356356178397915,0
2.2216678708844873,55.0,50.0,3.0,3.0,4.646821949418069,0
5.0,57.94628927579153,50.0,10.0,9.501669231442039,2.0,0
5.0,55.0,56.16565157355838,4.63260223288011,8.417059697281784,2.0,1
0.2,55.293501677433184,51.90522542657767,3.0,3.0,6.0,1
0.2,58.06372538754993,57.81558246582414,3.0,3.0,2.0,0
0.2,66.21615076549621,63.19021651834018,3.0,8.454729450752172,2.0,2
0.2,55.45486189205758,56.040156528233595,6.464992246464333,3.0,6.0,0
0.6454968900621587,58.13280380410833,63.93047023099186,10.0,7.692273486112518,5.972182088482489,2
5.0,66.694695608403,70.0,3.0,3.0,2.0,1
5.0,64.84491801442616,55.65362838161726,3.0,3.0,2.0,0
5.0,70.0,50.0,4.311062165469612,3.0,2.0,0
5.0,70.0,50.0,3.0,3.0,2.0,0
4.142570052605328,63.44627586417613,61.71930342204843,8.756645808175598,10.0,6.0,2
5.0,59.620730921914124,66.70785567825997,3.0,3.0,2.0,1
0.2,68.91680792369442,50.11163831596932,3.0,3.0,6.0,1
5.0,61.81697999558868,63.661336061607535,10.0,6.84332349761878,2.0,0
4.122464610206543,58.571700155264395,62.673433728356265,3.0,4.7389432305049,6.0,2
5.0,58.706363727099635,58.446601223473095,5.405778069350325,3.0,2.0,1
3.000479787541684,61.79877750551124,55.17670045534821,3.0,10.0,2.0,1
1.152484384022256,64.27604676198105,58.13833118146752,10.0,10.0,2.0,2
0.2,55.0,58.73128927338685,9.067941583997078,3.0,6.0,0
0.2,60.23928962046247,50.0,8.406887555367828,10.0,6.0,0
0.2,70.0,50.0,3.0,6.323961525774983,2.0,2
0.2,55.0,50.0,3.0,3.0,6.0,0
0.2,67.95859254228543,67.8735008663173,10.0,10.0,2.0,2
5.0,55.0,58.35768201837318,5.1916652251814055,10.0,6.0,2
5.0,59.91514850973261,55.76493783350385,3.0,5.462835841498723,2.0,2
0.2,66.4470205918584,50.0,10.0,3.0,3.0999403940814085,2
5.0,70.0,61.12452064211132,3.0,4.186459302844147,2.0,0
0.2,56.086776458152826,53.41533796305854,10.0,3.0,6.0,0
3.964066217224219,70.0,70.0,3.0,6.414827440399298,6.0,0
0.2,67.1834071067749,61.795905653728376,3.7541712991157388,7.392654033766914,2.0,1
5.0,70.0,63.57541430793639,10.0,10.0,6.0,2
0.2,55.0,70.0,3.0,10.0,3.3529273677769935,2
1.897220605606559,59.52658587909807,55.600351542898565,6.4706093351616065,5.860824043972013,6.0,1
5.0,55.603608142776274,58.3434693860954,10.0,3.0,6.0,1
0.2,56.90544706677311,56.10496144032476,10.0,3.0,2.407929211619749,0
5.0,62.57538621247903,70.0,10.0,3.9418656212001624,2.0,2
5.0,64.9917191313062,54.541791162876294,3.0,10.0,2.2472188118468557,1
0.2,55.0,55.557999519866215,3.2538943819178927,6.524542969813732,2.0,0
1.0528018927177523,70.0,59.379873210120614,10.0,4.528412348764185,5.7987208215027355,2
5.0,64.44389539359122,50.0,3.0,10.0,6.0,1
5.0,55.17548966926551,50.0,10.0,10.0,5.499233125095135,1
0.2,70.0,68.21169349114655,3.0,10.0,6.0,2
0.2,70.0,60.449351627021315,10.0,3.0,6.0,0
0.2,60.90079404352559,50.0,4.908990197759555,10.0,2.867231555478969,2
0.2,70.0,50.0,10.0,7.240300792712637,2.0,2
5.0,55.0,69.04346233200235,7.235028325701263,3.0,2.0,0
0.2,60.946119334382935,50.49259485634122,10.0,3.0,2.0,1
0.6221707048705971,56.0528360810896,64.85243424551429,3.8389798234377404,3.0,2.0,1
5.0,55.89922409930314,63.24062615578972,3.0,10.0,5.863023580018758,1
0.2,63.16392389408674,56.975110132794306,3.0,3.0,4.555944095115957,0
5.0,58.384725955637634,55.89160271502128,10.0,3.0,3.8856234717623654,2
0.2,68.4526128997071,59.05963829879541,10.0,4.378494317072635,2.0,1
0.2,64.73537718525468,70.0,10.0,3.514054708957496,5.908199919410185,2
0.2,70.0,52.21022496118513,3.7670286939207744,8.121456512143917,2.0,1
5.0,55.0,63.60361737815214,10.0,6.172577104453739,2.0108611349224805,2
0.2,57.11358081771973,50.91749298841468,6.846355922762664,3.0,2.0,1
0.9098181081268996,61.865706152965906,62.92037446833771,3.0,7.870557760881532,2.0297529777255687,1
0.2,55.0,56.53339309424596,10.0,3.641981051798058,3.0719574011641155,0
1.982472236046793,59.52677238695068,50.0,5.475977613563015,10.0,6.0,1
0.2,70.0,55.26456404280691,6.945716338445441,3.0,3.882946437782748,1
0.2,58.06745460507257,54.959976541000394,10.0,3.0,2.0,0
5.0,60.47706725381396,66.55139637253492,9.415406779059463,3.0,6.0,1
5.0,63.9834361312045,52.03034704471674,3.1466730183324967,3.0,4.030135199597117,2
3.274849141146772,63.758462996432016,50.8334857114846,6.55587468676707,10.0,2.0,1
3.912380068213949,68.07756534897636,61.06642943123131,3.0,3.133907286433563,2.0,2
0.2,63.0785803124938,58.9610135665141,5.242404437594652,9.122101585308542,6.0,2
0.2,59.63599508224427,51.82468905170516,10.0,10.0,2.0,1
0.2,69.93688737985498,68.56371315453613,10.0,3.0,2.0,1
0.2,70.0,59.52110692743935,4.590424339627145,9.609719091679905,6.0,2
5.0,63.76376032476911,59.45613231674184,10.0,10.0,2.0,1
4.9286336885980795,61.00510816948084,54.142242798712225,10.0,9.064507706221349,2.0,1
5.0,69.34032695737866,63.96449587886569,4.9920900964680595,3.0,2.0,1
0.2,55.0,50.0,3.8144908663333394,3.0,2.0,0
0.27330033916661245,64.51834914976428,67.0410010751817,10.0,10.0,2.0,2
5.0,55.0,59.44433934930369,10.0,3.0,6.0,1
0.2,64.08627775232722,51.98378851309915,10.0,4.56302657786511,4.657124981479252,0
2.7644062219462,58.13534992244488,56.82443948874604,3.0,3.0,5.003663023511553,0
1.1624770178586286,55.0,64.18534272414324,10.0,3.0,6.0,2
5.0,61.223520649424245,57.5368655481937,3.0,3.6230421143899587,2.0,1
5.0,55.0,70.0,3.0,3.0,2.768312737195953,2
0.2,58.3053382361658,56.071712530885634,6.4062439690752395,9.998801837344168,3.799299824350492,0
0.2,63.83128011198289,52.35084307517084,10.0,8.413570027181589,6.0,1
5.0,62.85456294902393,66.12471588852563,10.0,3.0,6.0,2
5.0,64.49118330957688,57.50457444758496,10.0,3.0,2.0,2
5.0,62.713536363598145,70.0,10.0,4.189549656344024,2.7911634605413593,2
0.2,55.93833716581247,58.30046215436258,3.0,6.716935630360654,6.0,1
5.0,57.80028269929499,61.753922963126136,5.979869087173861,3.0,2.0,2
5.0,68.54729584899688,59.16074682401355,10.0,9.479785403729712,2.0,2
0.2,55.0,62.44781535724944,10.0,3.0,6.0,1
4.085300747507809,68.26810590376071,54.90011974964973,4.30329385401628,10.0,6.0,2
5.0,58.70567815647905,54.6094947350021,3.0,3.1520823680833794,6.0,1
1.4656772903210007,68.63823020259005,53.49770304798521,10.0,3.0,2.0,0
5.0,56.313507434442364,66.85658675382895,3.0,5.9205357555462825,4.506008076668846,0
4.343312675490187,55.0,55.704846210098836,3.0,10.0,3.9396381758631556,1
5.0,57.50843464192426,55.83916985479189,9.301000541512177,3.0,3.0355968499421557,2
1.8458114798646157,66.69423630543751,54.521178806411704,10.0,7.901185860405174,2.0,1
5.0,69.4104611976145,51.37720489967703,10.0,6.932934724377773,2.0,0
2.4199972436401262,61.63804957071034,59.5432675975724,4.8017854026763285,7.456039660189476,6.0,0
2.251359427428844,68.58183204497722,68.9329762052738,3.0,10.0,2.0,0
4.2507103674288595,65.1726458258497,69.61702752902151,4.177640411307395,10.0,2.0,1
4.678820120129781,59.2513661750673,56.19196813680449,3.1919887754933747,3.0,2.654386066383655,0
0.2,70.0,57.49659120526561,10.0,3.0,6.0,1
0.2,60.00099919473793,50.0,3.0,3.9529642972817642,3.5997082927889235,2
0.2,58.9427903034675,53.37874273615379,3.0,10.0,2.0,2
0.2,65.17379904374825,70.0,10.0,10.0,6.0,2
5.0,70.0,51.47341261637032,3.0,8.739996666716968,2.0,1
5.0,55.0,68.16026881036781,3.0,10.0,6.0,1
2.696136293000057,59.18315906233853,53.864869335279664,10.0,5.332561397261975,4.288878854796747,2
0.2,62.18366255463317,53.72293859629541,3.0,3.0,2.0,0
0.2,70.0,53.2374438304935,7.831171565303796,3.0,2.0,0
0.2,55.27008721903443,52.6888309838004,10.0,3.0,2.0,1
5.0,68.03516783659941,52.5541549447907,6.445359878090312,3.0,6.0,0
5.0,68.71754827842247,52.571461163413794,9.84025273472921,7.257399872231912,6.0,1
0.2,68.44786241542432,66.44886418047993,10.0,4.942056626332557,2.0,2
5.0,55.0,50.0,8.080754075375612,3.0,2.0,1
5.0,62.548297033917414,50.17839282032338,3.0,10.0,2.0,2
5.0,63.36301918785445,57.752930759325984,4.232958105822775,4.273641322454754,6.0,1
5.0,59.84185494922715,50.0,6.269718297875942,6.922277583243005,5.397518905282833,1
5.0,63.37638060908737,64.71163927782304,9.628169685760286,3.761013423804374,2.0,1
5.0,65.5538354601121,62.33921452510158,10.0,3.1958096913030625,6.0,2
5.0,55.0,58.490326337259155,5.944548763819184,5.08976868569285,6.0,1
2.9099831367576368,56.34172404285696,67.5882682182891,5.257177718063423,10.0,2.52015545340173,0
5.0,55.0,59.931048460312496,3.0,5.69997111385782,2.0,2
0.2,67.14130503173126,65.62325269168626,6.897231566510678,3.0,6.0,2
0.2,56.558616222017335,56.92974109850918,8.371247055397772,3.0,6.0,1
5.0,61.328507232704,59.45810436837001,3.0,3.0,6.0,0
5.0,55.0,53.623030886468726,3.0,4.937102940093266,6.0,2
0.2,70.0,61.12604836117569,10.0,4.6623943346028165,2.0,2
0.2,67.5943334320379,57.47603449569817,3.0,3.0,4.2474343158891665,1
0.2,67.60926721317036,64.13740299662669,8.88564113454022,7.1227030574163415,2.0,2
0.2,69.82667573990898,51.49030104295707,10.0,3.0,2.0,2
3.3846034804436442,70.0,50.0028687755619,10.0,10.0,2.0,0
5.0,67.09758235281215,57.6357995658841,10.0,3.0,2.0,0
0.2,66.31893508010052,55.799675679930985,3.0,8.591119627649796,4.722858372346213,0
5.0,61.64714119425518,54.496277867311385,5.120188700485345,3.0,2.0,0
4.733363436316194,67.08810236667668,50.0,10.0,3.0,2.0,1
0.2,62.054967567990985,53.32010638405557,7.278612042056171,3.0,2.778289005649958,2
0.25820580788315173,70.0,54.65371958428332,9.194986086611129,10.0,2.0,2
1.5085021264340372,63.945101953367754,50.190994247546534,3.0,5.506923589142597,2.035623564287088,1
5.0,58.719400432355975,61.05922961424844,7.941911565396528,10.0,6.0,2
5.0,62.45865525944507,70.0,3.0,10.0,2.0,2
0.7307283769396766,56.22134364751299,61.802637016456266,7.572767678867567,10.0,6.0,0
0.2,64.59534987181097,68.28665833516601,3.0,3.0,4.200813989752995,1
0.2,60.19476149072962,57.54568416977153,3.0,5.965802572838487,2.0,0
0.2,70.0,61.61341883651836,3.0,3.0,2.4896716160912518,1
0.2,62.967951674273365,59.23213211554906,10.0,8.015069865209716,2.0,1
4.129182528177068,56.118503466264706,55.351895793651515,7.271117836788828,3.0,6.0,1
5.0,55.0,61.8292944463605,10.0,3.0,4.866947684054802,0
0.2,70.0,67.72189465151577,3.047250683249035,3.0,2.0,1
0.2,57.616339739163024,65.76941849344114,10.0,10.0,2.0,1
0.2,70.0,62.76427301710517,3.0,3.0,2.0,2
1.573585943077735,60.428357136901056,61.34403876347688,3.0,5.26671834029084,6.0,1
0.2,59.42587950647375,61.94081254397724,3.0,3.0,4.16477055855084,1
0.2,61.98046469784021,66.51854831665817,3.0,3.0,2.0,1
3.159956250493454,64.24255678793955,62.53799014281647,3.108428035783354,3.0,6.0,2
5.0,56.226866450951455,50.0,10.0,3.0,2.0,0
0.2,55.0,51.35008003355172,10.0,8.16248082331753,2.0,0
5.0,70.0,50.0,3.0,4.111761068688186,2.0,1
0.2,55.0,66.993788749492,10.0,3.0,6.0,1
4.798083455518069,60.09008896323227,70.0,10.0,10.0,2.0,2
2.9389795173211697,58.21534628041469,59.8470277854895,10.0,3.0,4.326710437726967,2
0.2,57.00970100789779,70.0,10.0,3.0,2.0,1
4.986170258727339,70.0,58.17896256602306,5.685750677399462,3.0,2.0,0
0.2,68.48664101410492,56.84663066869997,3.0,3.0,2.0,1
0.2,56.91473295452907,64.37152994450186,3.0,10.0,6.0,0
5.0,59.73785143061529,61.418092646097456,4.9462530860173315,7.6372902715546624,2.0,1
0.2,68.23715427927978,58.37882836690144,6.152666256694179,4.8682219908385305,6.0,1
0.2,68.90652019575838,57.4293484874682,5.484524549478649,3.0,2.2506065409432474,0
0.2,67.81218395976948,63.293769699656146,4.477759036046473,5.2907964533016125,6.0,2
0.2,61.77393921060581,50.0,10.0,3.0,2.0,1
5.0,70.0,69.50008313279118,10.0,3.0,2.0,2
2.903150542967166,70.0,50.0,10.0,10.0,2.0,1
0.9981874165371933,67.44920016585209,56.395150424521184,10.0,3.0,2.0,1
0.3602044630287523,56.95168417018898,63.94250419882222,3.0,10.0,3.54701644431534,2
0.2,60.09871731892245,50.0,3.9865706542959427,10.0,6.0,2
4.819293601574332,57.03388703265256,56.67407288636996,10.0,10.0,6.0,1
5.0,61.34595736704673,52.23010208849724,10.0,3.0,2.391909006369169,0
0.2,62.64140388178026,60.52173802246132,10.0,10.0,2.0,0
5.0,59.840662553737424,59.3980711185445,3.0,4.553644658528487,2.0,0
3.641476825745172,55.0,50.0,3.0,3.0,2.0,0
5.0,65.09315583148937,70.0,10.0,10.0,2.0,1
0.2,59.600222513561874,65.06533800173459,3.078616071474573,10.0,6.0,1
5.0,59.0559876709238,64.94765708819517,8.577907182652732,3.0,2.0,0
0.2,55.0,56.94731433632377,3.0,3.0,6.0,1
0.2,65.01315275372077,50.0,10.0,3.0,6.0,1
0.2,55.0,66.88551416034046,10.0,3.0,6.0,1
5.0,64.70459622755503,50.0,5.488553407332122,3.0,6.0,0
5.0,67.98485261426204,53.338532464601585,5.9907768757310995,3.0,2.0,1
4.29962671738804,55.53513024904481,60.42486956717857,3.0,3.0,2.0,1
3.1041566678478234,62.717770241779,67.57537684110866,9.632181004743646,3.0,2.0,2
5.0,62.53048349296933,50.0,10.0,10.0,2.0,2
0.2,59.764777112225296,66.63399747653568,3.0,3.0,6.0,1
1.2493883448148904,69.09575699025602,58.13342633377526,5.1687772518708295,10.0,6.0,2
5.0,64.38070139612888,61.09760370269729,6.240613651311544,10.0,2.0,1
0.2,57.77289478205217,61.66622889946394,3.0,3.0,3.932263086987559,1
0.2,70.0,55.553633788458974,3.691333143197588,10.0,6.0,0
2.3675826980871677,63.736836171359386,57.6243866780894,3.0,3.0,2.0,0
0.2,64.9892172979658,66.21959028606229,4.869872238128732,6.271313046120734,6.0,0
0.2,66.02978944611475,59.15880972126617,3.0,3.0,2.0,0
4.583024764747206,61.29457902744274,67.50051339936546,6.060309081396287,10.0,2.0,2
5.0,61.74767921717572,50.78880637832398,3.0,3.0,6.0,0
0.2,62.277223393939835,60.899573674947014,5.269379011598309,4.51744984300392,6.0,2
0.2,61.56919486700423,70.0,3.0,3.0,6.0,0
5.0,61.63711971755437,59.85781192147245,10.0,10.0,6.0,2
0.2,62.65267112655208,55.741774367036946,6.748040527757519,5.465658025532769,2.0,1
2.0924761407123214,59.309666943359616,69.13783973201183,10.0,3.0,2.0581511238372,0
5.0,60.31815433812461,50.0,3.0,10.0,2.0,1
2.893318783854345,70.0,56.63973306981297,9.97359667547429,4.752989867785386,2.0,0
0.2,55.0,51.372084424719105,3.0,10.0,6.0,1
0.2,63.33434239511491,54.524665663512145,10.0,3.0,2.0,2
0.2,55.54914141548939,70.0,3.8293906299016007,9.361050203302339,2.0,0
5.0,56.36473891192373,61.20836287168516,10.0,3.0,2.0,0
0.2,55.0,50.41580812700462,10.0,5.179644974694299,2.0,2
5.0,68.45524099329131,51.459167653983016,5.2501602064246224,4.4896718162713904,2.101972522589645,1
0.2,66.65453900433164,57.36959765911628,10.0,10.0,2.0,2
0.2,65.7775889211303,56.594516917711765,3.0,10.0,2.0,1
3.1380210162340987,70.0,62.27973074039132,3.0,10.0,4.77525288877201,0
0.2,69.04674318699655,55.62404926069813,3.0,10.0,6.0,1
0.9922197039026486,59.77167592432775,57.34786518291385,3.0,4.102904925210927,6.0,1
1.5334413696444615,63.66119118241125,60.8477744327938,3.0,8.522296636771491,2.0,2
1.5558325924138854,64.77576521856169,50.0,4.144685962778774,3.0,2.0,2
0.2,55.0,61.081323697517064,10.0,6.694530629180373,2.0,1
0.2,67.71725704775196,64.49152509508934,3.0,7.252833259185374,5.97082666816832,1
0.2,66.28672565638803,61.94395131717765,10.0,3.0,3.7379318712411655,0
5.0,63.22286508782178,50.0,5.168716132870283,10.0,2.0,2
0.2,63.305403071062585,60.315991153202994,3.0,9.758649737970966,6.0,1
0.2,65.62697947956269,59.21566293024591,3.0,10.0,6.0,0
5.0,67.32196749319183,51.39436143262577,3.0,5.8196906321794195,6.0,0
0.2,64.91949852045306,58.33064878413869,3.0,10.0,3.301254344512237,1
5.0,69.06337056439588,54.86480289937168,10.0,9.239986990965022,2.1558192825421685,2
0.2,70.0,59.901596476161835,3.0,10.0,6.0,1
5.0,70.0,59.67663040833828,10.0,5.372953063327323,6.0,2
5.0,57.4199157486494,66.11040572796288,4.876410725217711,10.0,2.0,2
5.0,70.0,57.954132673588234,9.788906466231674,3.0,6.0,1
1.38498110643978,57.49616095474,61.53757534608223,3.0,3.0,2.0,0
5.0,70.0,50.0,6.041336109427817,4.5426954857687925,6.0,1
5.0,69.60144559406461,62.70034592988819,3.8415863966899595,10.0,2.0,2
0.2,63.480333017919634,61.89008122846222,10.0,10.0,6.0,0
0.2,66.70863243559597,58.74385979331178,3.0,3.0,6.0,0
5.0,69.37127497253006,50.0,10.0,3.718287906969616,2.0,0
0.2,70.0,64.08032852156441,3.0,3.0,6.0,1
0.627984259190615,57.37716949122413,68.07097142579906,3.0,9.087938977468035,6.0,2
0.2,70.0,50.0,10.0,10.0,2.0,2
0.2,68.97080111455297,54.501018376191595,3.0,9.46316977026152,2.0,2
0.6878400633264488,63.00788985995655,51.25142350976393,6.532830796244813,3.0,2.767952719260127,0
1.7309816505896165,70.0,59.681187813555496,3.0,10.0,2.0,1
0.2,70.0,54.2595461106199,5.659067026785773,10.0,2.0,2
4.653068118191838,58.32392797488401,65.46713099585776,3.0,8.817227000730345,2.0,2
5.0,62.519232535682036,50.0,3.0,3.0638442144909352,2.0,1
0.2,61.94838217595147,57.37114667933001,3.0,3.0,2.0,1
2.1029491125130853,70.0,50.0,3.033688752233431,7.161150586131434,2.0,1
0.2,70.0,60.398876166587655,6.587433432084853,10.0,5.793891120831177,1
0.2,61.8910484832652,65.21308501958418,6.568499781197065,10.0,6.0,2
5.0,67.91637744123301,62.80511500801757,5.060026699916423,7.96560625310409,2.0,2
5.0,55.88811314555037,52.70074430214591,7.496778849400206,9.074679388322794,2.0,2
5.0,55.0,61.567421337751206,3.0,10.0,4.064858991682833,0
0.2,56.81722502542064,52.19529766082772,3.0,5.068921747993589,6.0,1
0.2406591518690003,64.89547527121137,50.0,10.0,7.223319558072722,5.827248491530536,2
3.526510327364502,55.0,64.12557704705715,6.703101905184222,6.587908324078531,6.0,0
4.133243418240357,70.0,61.04258889593063,10.0,10.0,2.0,2
0.2,67.71677791585317,52.022456620657934,9.15145561087592,3.0,2.0,0
5.0,62.4365890094937,57.02660963600204,10.0,10.0,6.0,2
0.2,64.12167447397368,50.0,3.0,3.0,2.831243152544424,0
0.2,56.17511749110045,55.67126727310151,6.892949734367623,10.0,3.39217036919589,0
5.0,69.78812334805657,50.0,3.0,8.750443295199414,5.945595412819405,2
5.0,65.54646450585223,52.92053601522874,10.0,6.108084442438413,2.0,1
0.2,64.76256060881718,56.78084774876287,10.0,5.686336197239909,4.28445212742101,2
4.528933151360621,67.6392099989677,64.38864253269426,3.0,3.0,6.0,1
3.441149724699991,67.39156121869618,59.4327375317735,7.201361848672187,3.0,3.0318147323061493,0
5.0,56.5827468132513,51.95275502203881,5.01146744755364,9.728999489521522,3.722316945282812,0
1.4095539084762103,68.56305468499262,52.446116961716946,8.85880179226262,3.0,6.0,1
2.238335259593584,69.36555534805143,65.47042827786768,3.0,3.0089961350162637,2.0,1
0.2,58.501439694253214,66.40405212836102,3.0,10.0,6.0,2
1.9944576289100393,64.75737967962337,50.0,3.0,8.992403600677248,6.0,2
5.0,66.79958993075316,50.0,10.0,3.0,6.0,2
5.0,61.11109928956105,53.986627014655326,10.0,5.829567056153952,2.0,2
0.2,63.072357471486775,50.0,3.0,3.0,3.7967762703862746,0
5.0,64.35425435222706,58.61756071524868,5.280215425101602,7.0544299152949295,4.12968818830531,0
0.2,55.723829824236184,61.210350760980745,3.0,3.5146036888501024,6.0,2
0.2,70.0,67.8567507280969,10.0,6.206353480408801,2.0,2
0.2,70.0,57.93300943696573,3.861329166178273,3.0,6.0,2
5.0,69.87313887374725,52.6859036542703,3.0,10.0,6.0,1
0.2,64.2835119679332,69.6280564561052,3.3134778159199514,6.100739624087629,6.0,0
5.0,55.0,66.60097524004648,10.0,4.21421926289741,2.0,2
0.2,63.20517898104732,56.267858383293515,3.0,10.0,2.0,1
0.2,65.72682309819025,70.0,3.0,3.0,4.064418974635925,0
1.3536678425605608,70.0,58.584819901428205,10.0,3.0,2.0,1
1.8514650439767566,69.00787950154341,54.213578401829665,10.0,3.0,3.0940874658815627,0
0.5212033793672457,70.0,58.3914503655206,10.0,9.960840447642678,6.0,2
5.0,67.82491867301002,50.0,6.8019655044659455,3.0,3.7222175216375,0
0.2,56.777538257925265,56.32378126050684,5.42076677256714,3.0,2.0,2
5.0,61.05152190666392,54.901169281432594,10.0,3.0,6.0,1
0.2,57.620081449335096,52.97789339283412,10.0,4.309463915797977,2.0,1
5.0,64.42031775911639,59.74986061477146,3.0,7.574727014673745,2.0,0
5.0,64.65309575470215,50.0,3.0,3.0,6.0,0
0.2,67.73456339636292,52.996611467301626,10.0,9.120029562198994,3.777683316168147,2
